order_id,customer_id,order_date,category,order_channel,net_revenue,contribution_margin,discount_ratio,returned
O0048948,C01340,2022-01-09,home,app,80.5,14.05,0.124,0
O0049501,C01356,2022-01-09,electronics,app,40.25,7.7,0.363,0
O0049912,C01367,2022-01-09,home,app,33.26,4.52,0.1286,0
O0050157,C01371,2022-01-09,grocery,web,53.02,10.98,0.1738,0
O0051202,C01399,2022-01-09,grocery,web,95.41,22.57,0.0263,0
O0001132,C00038,2022-01-10,home,app,75.41,16.16,0.2828,0
O0001294,C00043,2022-01-10,grocery,app,30.28,0.5,0.2592,1
O0003061,C00089,2022-01-10,grocery,web,85.02,21.32,0.0983,0
O0003637,C00101,2022-01-10,fashion,assisted,31.71,3.09,0.1143,0
O0008243,C00230,2022-01-10,grocery,app,50.38,10.29,0.3513,0
O0012056,C00331,2022-01-10,beauty,app,41.56,4.87,0.1813,0
O0014151,C00394,2022-01-10,grocery,app,78.17,14.87,0.1461,0
O0014173,C00395,2022-01-10,electronics,app,129.48,31.56,0.0554,0
O0015471,C00435,2022-01-10,grocery,app,51.55,10.23,0.0247,0
O0016529,C00457,2022-01-10,grocery,web,71.1,12.07,0.0184,0
O0016630,C00461,2022-01-10,home,web,82.34,15.56,0.0898,0
O0018926,C00519,2022-01-10,grocery,app,129.55,30.04,0.2137,0
O0020822,C00569,2022-01-10,fashion,app,73.73,14.3,0.0711,0
O0021820,C00596,2022-01-10,home,app,61.67,14.47,0.1392,0
O0022197,C00612,2022-01-10,beauty,app,68.91,15.88,0.1178,0
O0023575,C00653,2022-01-10,beauty,web,70.33,0.5,0.0819,1
O0023823,C00661,2022-01-10,home,app,64.8,15.07,0.1305,0
O0024414,C00679,2022-01-10,home,app,111.37,27.67,0.0634,0
O0026977,C00741,2022-01-10,home,app,92.8,21.54,0.1668,0
O0028392,C00775,2022-01-10,electronics,web,61.83,15.04,0.083,0
O0030704,C00841,2022-01-10,beauty,app,76.1,14.52,0.039,0
O0030758,C00843,2022-01-10,grocery,web,57.91,12.17,0.2871,0
O0032241,C00887,2022-01-10,grocery,app,65.04,14.16,0.1746,0
O0034532,C00941,2022-01-10,electronics,web,49.07,8.26,0.2358,0
O0034765,C00947,2022-01-10,beauty,app,45.13,8.2,0.2063,0
O0035757,C00975,2022-01-10,home,web,41.12,9.81,0.1148,0
O0036488,C00997,2022-01-10,beauty,app,90.2,17.83,0.0608,0
O0037681,C01032,2022-01-10,fashion,app,52.66,8.87,0.062,0
O0038389,C01047,2022-01-10,electronics,app,56.6,12.83,0.1896,0
O0039177,C01068,2022-01-10,beauty,app,71.02,11.86,0.2249,0
O0039548,C01079,2022-01-10,home,web,84.46,20.84,0.1714,0
O0041703,C01146,2022-01-10,home,app,86.08,18.13,0.226,0
O0042618,C01167,2022-01-10,electronics,app,74.23,12.21,0.0861,0
O0042668,C01170,2022-01-10,home,web,90.49,18.13,0.0739,0
O0043366,C01185,2022-01-10,home,web,116.86,30.1,0.1608,0
O0045070,C01235,2022-01-10,grocery,app,87.34,0.5,0.0653,1
O0045474,C01244,2022-01-10,grocery,app,94.95,24.82,0.2,0
O0046852,C01277,2022-01-10,electronics,app,43.52,7.19,0.45,0
O0047007,C01281,2022-01-10,electronics,app,68.4,12.7,0.1895,0
O0047842,C01303,2022-01-10,fashion,app,67.24,13.03,0.0514,0
O0047969,C01309,2022-01-10,beauty,app,78.31,16.18,0.2011,0
O0049584,C01358,2022-01-10,electronics,web,95.66,0.5,0.2283,1
O0049624,C01360,2022-01-10,beauty,web,183.63,55.71,0.2254,0
O0050492,C01378,2022-01-10,fashion,app,47.75,6.27,0.1912,0
O0051023,C01394,2022-01-10,beauty,web,89.5,23.6,0.2923,0
O0000788,C00029,2022-01-11,grocery,app,88.31,22.66,0.0655,0
O0001324,C00044,2022-01-11,beauty,app,39.85,6.34,0.2026,0
O0001689,C00054,2022-01-11,electronics,web,78.59,0.5,0.0423,1
O0002714,C00081,2022-01-11,grocery,app,48.94,0.5,0.2904,1
O0002932,C00086,2022-01-11,electronics,app,59.78,14.98,0.1151,0
O0008476,C00237,2022-01-11,fashion,web,51.03,12.17,0.45,0
O0013005,C00364,2022-01-11,grocery,web,103.17,25.73,0.083,0
O0015207,C00425,2022-01-11,fashion,web,59.57,0.5,0.1144,1
O0015715,C00439,2022-01-11,beauty,app,41.78,6.7,0.1044,0
O0017250,C00476,2022-01-11,electronics,web,107.36,25.1,0.0894,0
O0017593,C00485,2022-01-11,grocery,web,63.53,13.5,0.0677,0
O0021555,C00590,2022-01-11,electronics,web,60.86,14.29,0.1762,0
O0022896,C00635,2022-01-11,grocery,web,89.53,26.11,0.0802,0
O0022898,C00635,2022-01-11,electronics,app,57.9,12.17,0.0424,0
O0022899,C00635,2022-01-11,grocery,web,33.39,6.51,0.427,0
O0025299,C00701,2022-01-11,beauty,web,45.24,6.5,0.0935,0
O0029633,C00808,2022-01-11,grocery,app,80.22,20.99,0.3918,0
O0031271,C00859,2022-01-11,home,web,44.77,9.84,0.0477,0
O0032029,C00881,2022-01-11,fashion,web,61.41,12.19,0.1273,0
O0033299,C00911,2022-01-11,fashion,app,74.48,10.42,0.1559,0
O0035408,C00968,2022-01-11,home,web,58.24,14.16,0.1559,0
O0036271,C00989,2022-01-11,electronics,app,68.11,14.72,0.1321,0
O0037051,C01011,2022-01-11,grocery,app,83.73,16.45,0.0547,0
O0037120,C01014,2022-01-11,grocery,app,40.91,5.3,0.032,0
O0039208,C01069,2022-01-11,beauty,web,45.68,10.25,0.2118,0
O0040051,C01095,2022-01-11,beauty,web,71.27,12.58,0.2018,0
O0041654,C01143,2022-01-11,grocery,app,47.05,6.54,0.1892,0
O0045703,C01248,2022-01-11,beauty,app,69.28,14.51,0.1228,0
O0046914,C01278,2022-01-11,home,app,57.78,13.07,0.45,0
O0046986,C01280,2022-01-11,grocery,app,53.44,8.73,0.074,0
O0048795,C01332,2022-01-11,beauty,app,70.75,14.36,0.3809,0
O0049065,C01343,2022-01-11,fashion,app,54.7,0.5,0.1801,1
O0049309,C01351,2022-01-11,home,app,44.32,5.39,0.1137,0
O0050477,C01377,2022-01-11,electronics,web,70.53,10.54,0.2365,0
O0051201,C01399,2022-01-11,electronics,app,76.8,19.5,0.1713,0
O0003381,C00095,2022-01-12,beauty,web,80.1,19.48,0.0595,0
O0003941,C00111,2022-01-12,grocery,app,129.57,31.95,0.3506,0
O0004311,C00121,2022-01-12,grocery,app,102.23,19.03,0.0889,0
O0004339,C00122,2022-01-12,fashion,web,103.66,21.29,0.124,0
O0004834,C00133,2022-01-12,beauty,web,84.13,16.04,0.1239,0
O0005707,C00159,2022-01-12,home,web,55.93,8.48,0.0189,0
O0006146,C00173,2022-01-12,electronics,app,42.73,7.5,0.2082,0
O0006450,C00180,2022-01-12,fashion,web,72.65,10.97,0.0751,0
O0007317,C00205,2022-01-12,beauty,app,91.83,0.5,0.0862,1
O0007726,C00216,2022-01-12,grocery,app,87.77,15.77,0.1844,0
O0007823,C00218,2022-01-12,electronics,web,49.84,10.47,0.106,0
O0008421,C00234,2022-01-12,home,app,39.57,5.41,0.3992,0
O0009100,C00255,2022-01-12,home,assisted,66.62,15.72,0.2537,0
O0009360,C00260,2022-01-12,grocery,web,57.24,10.38,0.094,0
O0010497,C00284,2022-01-12,electronics,app,25.02,3.01,0.3843,0
O0010623,C00287,2022-01-12,grocery,app,122.92,31.81,0.1636,0
O0011945,C00326,2022-01-12,fashion,web,47.78,7.12,0.1548,0
O0012054,C00331,2022-01-12,fashion,app,37.14,5.05,0.0821,0
O0012055,C00331,2022-01-12,fashion,app,80.29,18.9,0.1184,0
O0013786,C00384,2022-01-12,electronics,web,71.67,14.86,0.1104,0
O0017590,C00485,2022-01-12,fashion,web,127.62,34.57,0.1232,0
O0018293,C00507,2022-01-12,beauty,web,71.55,15.56,0.0865,0
O0019444,C00532,2022-01-12,beauty,web,65.7,14.8,0.1623,0
O0020597,C00561,2022-01-12,grocery,app,107.76,26.81,0.393,0
O0023682,C00657,2022-01-12,home,web,36.59,2.43,0.1738,0
O0024306,C00675,2022-01-12,home,app,44.41,3.85,0.0549,0
O0025396,C00703,2022-01-12,beauty,web,60.14,14.26,0.1416,0
O0025477,C00704,2022-01-12,home,app,66.8,14.07,0.0196,0
O0025498,C00705,2022-01-12,fashion,web,76.18,17.28,0.1469,0
O0027109,C00743,2022-01-12,beauty,web,25.75,3.29,0.1604,0
O0027455,C00753,2022-01-12,home,app,84.58,18.7,0.0193,0
O0028085,C00768,2022-01-12,beauty,app,114.87,30.07,0.217,0
O0029141,C00796,2022-01-12,home,app,74.11,17.83,0.058,0
O0029918,C00815,2022-01-12,fashion,assisted,98.53,25.65,0.1114,0
O0034098,C00933,2022-01-12,home,app,104.78,22.12,0.2214,0
O0040698,C01111,2022-01-12,beauty,web,64.5,16.07,0.1121,0
O0041966,C01154,2022-01-12,home,assisted,65.86,16.06,0.1945,0
O0042186,C01158,2022-01-12,beauty,app,78.56,16.87,0.1421,0
O0042188,C01158,2022-01-12,electronics,app,68.19,14.67,0.0728,0
O0042812,C01174,2022-01-12,grocery,app,63.91,13.54,0.1368,0
O0043593,C01190,2022-01-12,beauty,app,48.72,9.54,0.1684,0
O0044020,C01205,2022-01-12,fashion,app,104.93,23.58,0.0954,0
O0044131,C01207,2022-01-12,grocery,web,47.13,7.64,0.1704,0
O0045964,C01252,2022-01-12,home,web,88.15,23.78,0.0617,0
O0050156,C01371,2022-01-12,fashion,app,53.62,10.56,0.0953,0
O0050979,C01393,2022-01-12,home,app,51.16,13.37,0.1759,0
O0000886,C00033,2022-01-13,beauty,app,118.5,27.64,0.1171,0
O0001690,C00054,2022-01-13,beauty,app,67.04,10.6,0.1184,0
O0001710,C00055,2022-01-13,beauty,app,75.93,12.17,0.2923,0
O0002701,C00080,2022-01-13,electronics,app,61.64,9.15,0.0537,0
O0002799,C00084,2022-01-13,beauty,web,81.8,16.72,0.1381,0
O0003510,C00098,2022-01-13,fashion,app,71.59,17.71,0.1934,0
O0003764,C00107,2022-01-13,fashion,app,101.14,0.5,0.2308,1
O0007390,C00206,2022-01-13,grocery,app,59.42,12.58,0.2046,0
O0007749,C00217,2022-01-13,fashion,app,62.12,14.51,0.2785,0
O0008793,C00244,2022-01-13,home,app,126.0,27.39,0.0623,0
O0008822,C00245,2022-01-13,home,web,74.0,15.32,0.0469,0
O0009280,C00259,2022-01-13,fashion,app,88.04,21.54,0.0331,0
O0012607,C00350,2022-01-13,fashion,app,39.44,7.66,0.3347,0
O0015916,C00443,2022-01-13,electronics,web,44.92,7.56,0.0889,0
O0017591,C00485,2022-01-13,beauty,web,75.46,17.39,0.1176,0
O0018001,C00496,2022-01-13,electronics,app,76.06,16.84,0.1859,0
O0019580,C00535,2022-01-13,grocery,web,85.32,21.35,0.083,0
O0020598,C00561,2022-01-13,fashion,web,109.12,32.06,0.1371,0
O0021197,C00582,2022-01-13,grocery,web,60.0,11.12,0.0422,0
O0023519,C00651,2022-01-13,fashion,web,40.92,7.35,0.0728,0
O0023577,C00653,2022-01-13,electronics,web,33.97,5.15,0.1506,0
O0025397,C00703,2022-01-13,electronics,app,121.41,38.18,0.1429,0
O0028393,C00775,2022-01-13,electronics,app,94.25,0.5,0.2469,1
O0029256,C00798,2022-01-13,fashion,app,98.39,20.16,0.139,0
O0031851,C00877,2022-01-13,home,web,85.29,17.62,0.1004,0
O0032694,C00895,2022-01-13,fashion,app,78.21,12.92,0.1251,0
O0035232,C00963,2022-01-13,grocery,app,64.92,16.25,0.168,0
O0035234,C00963,2022-01-13,home,app,75.16,16.99,0.0803,0
O0035298,C00964,2022-01-13,fashion,app,122.29,34.72,0.1493,0
O0036782,C01004,2022-01-13,electronics,web,74.95,16.39,0.0871,0
O0037593,C01030,2022-01-13,fashion,app,71.55,13.97,0.0446,0
O0038454,C01050,2022-01-13,beauty,app,52.36,10.01,0.3075,0
O0038901,C01060,2022-01-13,home,web,57.01,8.36,0.0566,0
O0039793,C01089,2022-01-13,grocery,app,106.88,0.5,0.0699,1
O0040400,C01103,2022-01-13,fashion,app,40.9,4.08,0.1309,0
O0040493,C01107,2022-01-13,home,web,47.55,10.83,0.2157,0
O0041515,C01139,2022-01-13,grocery,app,69.02,18.19,0.2104,0
O0041758,C01148,2022-01-13,grocery,app,54.8,0.5,0.0615,1
O0042501,C01165,2022-01-13,home,assisted,129.34,33.05,0.0033,0
O0043295,C01184,2022-01-13,beauty,app,22.25,2.57,0.3943,0
O0044532,C01219,2022-01-13,grocery,app,28.36,3.81,0.45,0
O0047312,C01290,2022-01-13,fashion,web,63.37,0.5,0.2118,1
O0048785,C01331,2022-01-13,grocery,app,26.04,1.69,0.2772,0
O0049626,C01360,2022-01-13,home,app,93.46,20.72,0.0578,0
O0049764,C01364,2022-01-13,electronics,app,33.37,5.72,0.3403,0
O0050036,C01369,2022-01-13,grocery,app,117.69,27.05,0.0784,0
O0000066,C00005,2022-01-14,electronics,web,62.57,0.5,0.1326,1
O0000488,C00018,2022-01-14,fashion,app,54.04,10.24,0.0885,0
O0003315,C00094,2022-01-14,home,app,40.8,6.02,0.014,0
O0003744,C00106,2022-01-14,grocery,web,76.75,15.91,0.0395,0
O0008511,C00239,2022-01-14,electronics,app,68.38,14.31,0.1516,0
O0008823,C00245,2022-01-14,grocery,web,73.73,13.5,0.2225,0
O0009216,C00258,2022-01-14,electronics,web,51.13,9.73,0.1831,0
O0009465,C00263,2022-01-14,home,app,39.45,5.41,0.3454,0
O0009966,C00272,2022-01-14,beauty,web,73.53,19.13,0.2114,0
O0012813,C00359,2022-01-14,electronics,web,129.81,22.62,0.1562,0
O0013522,C00376,2022-01-14,electronics,app,61.28,13.9,0.1359,0
O0019248,C00526,2022-01-14,electronics,assisted,70.39,11.96,0.0832,0
O0019535,C00534,2022-01-14,fashion,app,61.28,11.98,0.1123,0
O0019743,C00538,2022-01-14,grocery,web,65.8,14.62,0.1301,0
O0021278,C00584,2022-01-14,beauty,app,31.05,4.88,0.1751,0
O0021976,C00601,2022-01-14,fashion,app,154.9,43.21,0.1408,0
O0025298,C00701,2022-01-14,home,app,25.69,2.01,0.4177,0
O0025395,C00703,2022-01-14,beauty,web,62.63,16.3,0.3016,0
O0028311,C00772,2022-01-14,home,app,85.31,22.33,0.1842,0
O0028462,C00778,2022-01-14,beauty,app,62.07,15.3,0.136,0
O0028560,C00781,2022-01-14,home,web,45.87,9.6,0.2895,0
O0029199,C00797,2022-01-14,home,web,72.94,17.53,0.193,0
O0029200,C00797,2022-01-14,fashion,web,170.79,43.13,0.0282,0
O0029391,C00801,2022-01-14,beauty,web,65.87,14.34,0.0744,0
O0030582,C00835,2022-01-14,beauty,app,71.62,13.52,0.0782,0
O0030979,C00849,2022-01-14,grocery,app,67.28,14.4,0.2695,0
O0031582,C00869,2022-01-14,electronics,app,75.6,15.3,0.2291,0
O0033075,C00906,2022-01-14,grocery,app,90.39,22.05,0.1982,0
O0033968,C00929,2022-01-14,grocery,app,86.0,18.86,0.0691,0
O0034015,C00931,2022-01-14,beauty,web,65.55,11.84,0.1609,0
O0036339,C00992,2022-01-14,fashion,web,78.47,16.46,0.0947,0
O0037052,C01011,2022-01-14,fashion,web,54.67,10.32,0.236,0
O0039373,C01072,2022-01-14,home,web,70.97,14.52,0.1131,0
O0039766,C01088,2022-01-14,electronics,app,35.53,4.19,0.0893,0
O0041473,C01137,2022-01-14,beauty,web,48.42,6.9,0.3424,0
O0041629,C01142,2022-01-14,grocery,app,62.51,10.22,0.1199,0
O0042667,C01170,2022-01-14,grocery,web,81.15,21.0,0.2254,0
O0043843,C01198,2022-01-14,beauty,web,40.09,5.16,0.0356,0
O0043985,C01204,2022-01-14,beauty,web,47.3,6.9,0.0571,0
O0045963,C01252,2022-01-14,home,app,57.81,11.9,0.2382,0
O0046235,C01261,2022-01-14,electronics,app,72.51,18.97,0.1943,0
O0047642,C01298,2022-01-14,grocery,web,46.51,8.83,0.3041,0
O0047865,C01304,2022-01-14,fashion,app,36.32,6.52,0.209,0
O0048118,C01313,2022-01-14,grocery,web,101.01,19.45,0.0437,0
O0048269,C01316,2022-01-14,fashion,app,61.68,8.02,0.1109,0
O0049482,C01355,2022-01-14,home,app,48.37,8.28,0.097,0
O0049856,C01365,2022-01-14,electronics,app,45.31,7.79,0.239,0
O0050791,C01387,2022-01-14,fashion,app,55.94,0.5,0.1692,1
O0050792,C01387,2022-01-14,beauty,web,51.11,8.02,0.1243,0
O0000272,C00011,2022-01-15,grocery,web,79.87,16.15,0.0765,0
O0001493,C00050,2022-01-15,beauty,web,105.03,26.76,0.0958,0
O0002633,C00078,2022-01-15,fashion,app,55.44,11.95,0.0931,0
O0009101,C00255,2022-01-15,home,assisted,61.0,11.32,0.1647,0
O0009582,C00265,2022-01-15,beauty,web,60.25,9.32,0.0622,0
O0011767,C00318,2022-01-15,beauty,web,58.61,9.59,0.3821,0
O0013884,C00387,2022-01-15,grocery,app,51.54,9.36,0.0687,0
O0016013,C00446,2022-01-15,home,web,62.84,13.98,0.1969,0
O0016293,C00453,2022-01-15,fashion,app,83.41,15.61,0.0043,0
O0017036,C00472,2022-01-15,home,web,64.13,13.6,0.1277,0
O0018149,C00501,2022-01-15,electronics,app,84.47,0.5,0.2045,1
O0021164,C00581,2022-01-15,grocery,web,108.75,23.65,0.0683,0
O0024415,C00679,2022-01-15,electronics,app,52.26,0.5,0.3126,1
O0025826,C00717,2022-01-15,grocery,web,176.77,50.73,0.0134,0
O0026639,C00734,2022-01-15,electronics,assisted,68.4,15.19,0.2444,0
O0029715,C00809,2022-01-15,grocery,app,59.58,10.1,0.2076,0
O0030037,C00820,2022-01-15,home,app,34.53,4.93,0.0538,0
O0030461,C00831,2022-01-15,fashion,app,44.46,6.67,0.2044,0
O0032097,C00884,2022-01-15,fashion,web,103.72,22.72,0.2328,0
O0033686,C00923,2022-01-15,electronics,app,31.31,2.96,0.207,0
O0033687,C00923,2022-01-15,beauty,web,65.01,11.65,0.1699,0
O0036216,C00988,2022-01-15,electronics,app,66.16,14.04,0.1492,0
O0036716,C01002,2022-01-15,home,app,77.91,15.95,0.0408,0
O0036717,C01002,2022-01-15,home,app,70.67,13.82,0.1519,0
O0040248,C01100,2022-01-15,beauty,web,56.06,14.72,0.0707,0
O0042756,C01172,2022-01-15,beauty,web,101.99,20.74,0.0791,0
O0044279,C01211,2022-01-15,fashion,app,70.09,13.22,0.1739,0
O0047968,C01309,2022-01-15,fashion,web,87.82,21.02,0.0477,0
O0050159,C01371,2022-01-15,beauty,app,83.12,20.08,0.1522,0
O0051021,C01394,2022-01-15,home,assisted,37.16,6.45,0.1859,0
O0000244,C00010,2022-01-16,grocery,app,70.67,17.03,0.0172,0
O0001293,C00043,2022-01-16,fashion,app,52.89,10.78,0.1353,0
O0001727,C00056,2022-01-16,fashion,web,27.11,0.87,0.1434,0
O0004312,C00121,2022-01-16,grocery,app,60.89,8.42,0.013,0
O0006147,C00173,2022-01-16,grocery,app,69.34,11.56,0.1549,0
O0010300,C00280,2022-01-16,beauty,app,33.66,2.94,0.169,0
O0010305,C00281,2022-01-16,grocery,web,66.45,16.17,0.1805,0
O0011407,C00311,2022-01-16,beauty,app,105.58,22.28,0.069,0
O0013669,C00379,2022-01-16,fashion,app,51.31,9.61,0.3447,0
O0014466,C00404,2022-01-16,home,app,52.06,13.63,0.0239,0
O0015046,C00422,2022-01-16,fashion,app,93.95,24.03,0.126,0
O0015137,C00424,2022-01-16,fashion,app,45.12,9.9,0.0648,0
O0015560,C00436,2022-01-16,home,web,49.41,11.69,0.2794,0
O0015744,C00440,2022-01-16,grocery,web,45.91,7.39,0.1848,0
O0019652,C00536,2022-01-16,beauty,app,47.04,7.75,0.2245,0
O0019855,C00539,2022-01-16,home,app,54.34,12.06,0.128,0
O0020093,C00548,2022-01-16,beauty,assisted,142.5,34.76,0.0699,0
O0022692,C00628,2022-01-16,grocery,app,122.41,34.08,0.0625,0
O0023252,C00645,2022-01-16,fashion,web,51.42,7.13,0.3556,0
O0024209,C00671,2022-01-16,fashion,app,76.64,18.75,0.0618,0
O0024279,C00674,2022-01-16,fashion,app,55.24,8.53,0.3124,0
O0026266,C00727,2022-01-16,grocery,app,26.63,4.7,0.2818,0
O0029496,C00804,2022-01-16,beauty,app,71.02,14.11,0.2005,0
O0033676,C00922,2022-01-16,grocery,web,50.76,7.9,0.2508,0
O0034301,C00938,2022-01-16,fashion,app,67.89,15.11,0.2958,0
O0034673,C00945,2022-01-16,home,app,63.78,13.16,0.2539,0
O0036380,C00994,2022-01-16,grocery,app,41.94,6.38,0.324,0
O0036654,C01001,2022-01-16,grocery,app,126.42,33.96,0.0446,0
O0041402,C01134,2022-01-16,grocery,app,77.39,15.64,0.0959,0
O0043365,C01185,2022-01-16,beauty,app,120.49,28.24,0.2184,0
O0043903,C01200,2022-01-16,electronics,web,97.18,18.09,0.0708,0
O0045279,C01240,2022-01-16,electronics,web,45.1,7.83,0.3756,0
O0046490,C01266,2022-01-16,beauty,app,17.54,0.5,0.3439,0
O0048634,C01328,2022-01-16,grocery,web,156.58,39.45,0.0582,0
O0049765,C01364,2022-01-16,home,app,120.38,33.11,0.1058,0
O0001060,C00037,2022-01-17,home,app,38.12,6.91,0.2431,0
O0001576,C00051,2022-01-17,grocery,web,42.26,6.96,0.2492,0
O0001738,C00057,2022-01-17,fashion,app,131.76,26.92,0.0139,0
O0003745,C00106,2022-01-17,home,app,30.43,4.71,0.2798,0
O0003765,C00107,2022-01-17,grocery,app,78.16,21.3,0.0972,0
O0005118,C00141,2022-01-17,electronics,app,116.23,28.59,0.1689,0
O0008946,C00251,2022-01-17,grocery,app,73.39,13.09,0.246,0
O0009801,C00269,2022-01-17,electronics,web,45.33,8.56,0.2508,0
O0010355,C00282,2022-01-17,grocery,app,51.35,9.86,0.45,0
O0012508,C00348,2022-01-17,beauty,app,74.64,14.85,0.0694,0
O0013232,C00372,2022-01-17,beauty,app,81.72,0.5,0.1879,1
O0016093,C00449,2022-01-17,grocery,app,95.85,24.91,0.1129,0
O0016402,C00455,2022-01-17,home,app,30.21,5.84,0.2527,0
O0017908,C00494,2022-01-17,grocery,app,64.7,13.91,0.1696,0
O0021724,C00594,2022-01-17,beauty,app,75.37,13.79,0.1978,0
O0022605,C00624,2022-01-17,grocery,web,88.83,21.21,0.1267,0
O0022637,C00625,2022-01-17,beauty,app,79.23,16.13,0.0614,0
O0023289,C00647,2022-01-17,beauty,app,85.44,23.15,0.2937,0
O0023291,C00647,2022-01-17,home,web,29.0,5.52,0.1879,0
O0023760,C00659,2022-01-17,home,app,99.2,16.2,0.1126,0
O0025241,C00700,2022-01-17,electronics,app,49.59,7.19,0.2386,0
O0025730,C00714,2022-01-17,electronics,web,53.16,7.02,0.1859,0
O0025825,C00717,2022-01-17,grocery,app,170.39,47.32,0.0281,0
O0026267,C00727,2022-01-17,home,web,53.63,11.57,0.1353,0
O0028713,C00786,2022-01-17,beauty,app,136.13,30.64,0.1248,0
O0029014,C00794,2022-01-17,home,app,68.65,17.47,0.1736,0
O0029859,C00813,2022-01-17,fashion,web,40.97,5.18,0.45,0
O0032242,C00887,2022-01-17,home,app,66.9,13.3,0.1024,0
O0032628,C00894,2022-01-17,beauty,app,58.83,13.08,0.2483,0
O0033522,C00919,2022-01-17,home,app,40.44,4.77,0.2658,0
O0033615,C00921,2022-01-17,grocery,web,36.54,6.75,0.1224,0
O0035181,C00961,2022-01-17,grocery,web,66.51,14.87,0.0734,0
O0035849,C00978,2022-01-17,grocery,app,44.83,5.14,0.1464,0
O0036655,C01001,2022-01-17,fashion,app,64.67,18.38,0.2354,0
O0037223,C01016,2022-01-17,electronics,app,66.09,17.69,0.2161,0
O0038750,C01056,2022-01-17,home,assisted,64.38,10.91,0.1282,0
O0039888,C01092,2022-01-17,home,app,64.64,12.18,0.0989,0
O0040758,C01112,2022-01-17,home,web,76.18,16.28,0.1015,0
O0044610,C01221,2022-01-17,grocery,app,62.98,13.23,0.1377,0
O0046687,C01273,2022-01-17,fashion,web,58.46,14.09,0.0088,0
O0047212,C01288,2022-01-17,home,app,70.89,14.81,0.0332,0
O0048270,C01316,2022-01-17,fashion,web,80.78,13.88,0.1404,0
O0048366,C01319,2022-01-17,beauty,web,101.03,20.77,0.1223,0
O0048568,C01327,2022-01-17,electronics,web,61.38,13.92,0.1961,0
O0048878,C01337,2022-01-17,beauty,web,66.93,14.03,0.2891,0
O0048947,C01340,2022-01-17,fashion,app,43.38,7.17,0.1492,0
O0048987,C01341,2022-01-17,home,app,79.06,22.02,0.4071,0
O0001168,C00039,2022-01-18,home,app,48.62,8.67,0.2261,0
O0001225,C00040,2022-01-18,home,web,55.67,10.68,0.3286,0
O0003208,C00091,2022-01-18,beauty,app,48.14,9.26,0.3233,0
O0003458,C00097,2022-01-18,electronics,web,37.82,7.33,0.0885,0
O0003585,C00099,2022-01-18,beauty,web,125.3,30.93,0.0473,0
O0006605,C00187,2022-01-18,electronics,app,92.13,21.09,0.1584,0
O0007391,C00206,2022-01-18,home,app,87.19,17.31,0.1115,0
O0009882,C00270,2022-01-18,grocery,app,92.08,20.7,0.385,0
O0009965,C00272,2022-01-18,electronics,web,96.11,22.49,0.0346,0
O0010496,C00284,2022-01-18,home,app,45.67,6.35,0.209,0
O0011006,C00300,2022-01-18,electronics,app,26.69,3.21,0.1701,0
O0015047,C00422,2022-01-18,fashion,web,123.71,27.46,0.1219,0
O0015423,C00432,2022-01-18,fashion,assisted,43.14,5.31,0.2261,0
O0016890,C00469,2022-01-18,electronics,web,108.84,29.93,0.1825,0
O0020238,C00551,2022-01-18,fashion,app,64.29,14.33,0.0216,0
O0020526,C00558,2022-01-18,home,app,108.89,31.32,0.214,0
O0022407,C00619,2022-01-18,fashion,web,50.54,10.46,0.1893,0
O0023576,C00653,2022-01-18,grocery,app,95.09,20.63,0.1868,0
O0023693,C00658,2022-01-18,beauty,app,92.43,21.86,0.0518,0
O0026210,C00726,2022-01-18,fashion,app,164.9,43.41,0.018,0
O0027236,C00747,2022-01-18,grocery,app,105.0,25.33,0.0171,0
O0027757,C00760,2022-01-18,electronics,web,76.3,16.02,0.2448,0
O0029016,C00794,2022-01-18,grocery,web,90.9,22.54,0.0473,0
O0033519,C00919,2022-01-18,home,web,82.1,19.07,0.0614,0
O0033614,C00921,2022-01-18,electronics,app,68.95,20.43,0.1728,0
O0034627,C00944,2022-01-18,grocery,app,66.05,16.32,0.2264,0
O0035299,C00964,2022-01-18,fashion,web,46.04,10.06,0.3247,0
O0037679,C01032,2022-01-18,electronics,app,32.59,2.62,0.1838,0
O0038025,C01041,2022-01-18,grocery,app,58.01,15.4,0.2554,0
O0039207,C01069,2022-01-18,electronics,web,60.22,11.94,0.1479,0
O0039711,C01086,2022-01-18,home,app,101.32,22.54,0.0493,0
O0039841,C01091,2022-01-18,home,app,51.66,8.09,0.082,0
O0040976,C01119,2022-01-18,beauty,app,30.92,4.02,0.2122,0
O0041896,C01153,2022-01-18,beauty,app,114.1,34.33,0.2668,0
O0042074,C01156,2022-01-18,fashion,web,67.62,16.55,0.263,0
O0042987,C01179,2022-01-18,grocery,web,42.25,8.63,0.3429,0
O0044278,C01211,2022-01-18,home,app,106.98,19.22,0.2973,0
O0045071,C01235,2022-01-18,fashion,app,94.87,21.45,0.1112,0
