customer_id,snapshot_date,acquisition_channel,region,tenure_days,recency_days,orders_30d,orders_90d,orders_180d,orders_365d,revenue_90d,revenue_180d,revenue_365d,margin_90d,margin_previous_90d,margin_180d,margin_365d,average_order_value_365d,average_discount_365d,return_rate_365d,category_diversity_365d,active_months_365d,margin_momentum_90d,recent_order_share,future_orders_180d,future_discounted_margin_180d,future_active_180d
C00125,2023-06-30,organic,north,968,3,2,4,12,22,312.86,966.0699999999999,1595.17,72.0,145.45,217.45,363.12,72.50772727272728,0.17699545454545454,0.0,5,11,-73.44999999999999,0.18181818181818182,11,204.13963519605431,1
C00126,2023-06-30,referral,north,1143,34,0,1,4,11,75.84,349.94,1014.84,14.83,70.9,85.73,232.67000000000002,92.25818181818182,0.11236363636363636,0.0,5,8,-56.07000000000001,0.09090909090909091,4,35.23917478840001,1
C00127,2023-06-30,referral,central,826,43,0,5,12,19,302.83,716.69,1258.77,25.48,71.27,96.75,181.51,66.25105263157894,0.13494736842105262,0.10526315789473684,5,10,-45.78999999999999,0.2631578947368421,13,154.128915227648,1
C00128,2023-06-30,affiliate,north,1042,20,1,3,7,15,206.42000000000002,463.61,1004.03,47.89,57.35,105.24000000000001,187.47,66.93533333333333,0.19934666666666667,0.06666666666666667,5,8,-9.46,0.2,9,160.61103605077528,1
C00129,2023-06-30,organic,west,1141,15,1,2,3,9,164.97,196.8,622.59,40.66,4.85,45.51,148.44,69.17666666666668,0.17543333333333333,0.0,3,7,35.809999999999995,0.2222222222222222,10,161.54685593085836,1
C00130,2023-06-30,paid_search,central,800,214,0,0,0,3,0.0,0.0,227.2,0.0,0.0,0.0,42.93,75.73333333333333,0.15966666666666665,0.0,2,3,0.0,0.0,2,16.95330185846554,1
C00131,2023-06-30,organic,south,1149,48,0,1,4,16,46.51,242.31,1100.89,10.09,47.339999999999996,57.43,208.73999999999998,68.805625,0.12911875,0.0625,5,9,-37.25,0.0625,5,60.40153385854327,1
C00132,2023-06-30,organic,central,785,10,1,2,3,5,92.24,143.82999999999998,257.67,13.92,7.25,21.17,43.33,51.534000000000006,0.24364,0.0,4,4,6.67,0.4,2,18.39079590709498,1
C00133,2023-06-30,paid_search,central,1158,33,0,2,6,7,136.51,373.48,421.89,21.67,16.38,38.05,43.9,60.269999999999996,0.1993,0.14285714285714285,4,6,5.290000000000003,0.2857142857142857,2,24.590060156208246,1
C00134,2023-06-30,paid_search,central,959,2,2,2,2,10,137.16,137.16,711.84,25.810000000000002,0.0,25.810000000000002,144.54,71.184,0.13666,0.0,5,6,25.810000000000002,0.2,10,130.06949102838382,1
C00135,2023-06-30,organic,central,687,8,3,6,9,16,368.38,534.52,1061.42,68.15,31.76,99.91,145.2,66.33875,0.18291875,0.0625,5,9,36.39,0.375,7,21.144571152840975,1
C00136,2023-06-30,paid_search,central,1110,50,0,2,7,13,157.07999999999998,507.96999999999997,912.95,36.12,35.910000000000004,72.03,167.72,70.22692307692309,0.1870153846153846,0.07692307692307693,4,7,0.20999999999999375,0.15384615384615385,13,244.1244171639613,1
C00137,2023-06-30,organic,central,716,69,0,1,1,1,37.35,37.35,37.35,3.47,0.0,3.47,3.47,37.35,0.2393,0.0,1,1,3.47,1.0,2,-8.667163719463053,1
C00138,2023-06-30,organic,central,750,352,0,0,0,1,0.0,0.0,187.17,0.0,0.0,0.0,39.5,187.17,0.0195,0.0,1,1,0.0,0.0,7,170.76691727951882,1
C00139,2023-06-30,affiliate,west,618,37,0,1,1,4,57.57,57.57,197.51,9.35,0.0,9.35,25.31,49.3775,0.241575,0.0,3,4,9.35,0.25,1,0.2599577947771037,1
C00140,2023-06-30,referral,north,1153,81,0,3,8,21,231.44,594.6,1555.53,55.13,53.300000000000004,108.43,330.87,74.07285714285715,0.17998095238095238,0.047619047619047616,5,8,1.8299999999999983,0.14285714285714285,8,110.16555548568067,1
C00141,2023-06-30,organic,central,754,7,1,1,2,10,123.18,276.09000000000003,1053.44,27.78,40.66,68.44,208.49,105.34400000000001,0.1321,0.1,4,6,-12.879999999999995,0.1,5,50.3764846034542,1
C00142,2023-06-30,paid_search,north,593,96,0,0,3,10,0.0,255.36,957.47,0.0,61.42,61.42,240.69,95.747,0.17894000000000002,0.0,5,7,-61.42,0.0,2,22.450000294647023,1
C00143,2023-06-30,organic,central,719,193,0,0,0,1,0.0,0.0,55.22,0.0,0.0,0.0,7.11,55.22,0.0764,0.0,1,1,0.0,0.0,3,35.75686567326234,1
C00144,2023-06-30,organic,south,1139,153,0,0,2,11,0.0,111.96000000000001,820.6,0.0,19.89,19.89,89.82,74.60000000000001,0.17158181818181817,0.18181818181818182,5,6,-19.89,0.0,2,-35.1272878152943,1
C00145,2023-06-30,affiliate,north,676,41,0,1,5,9,62.06,418.46,949.13,11.78,83.86,95.64,227.86,105.4588888888889,0.1485,0.0,4,7,-72.08,0.1111111111111111,4,36.99895613711672,1
C00146,2023-06-30,organic,central,1198,43,0,1,5,7,55.47,338.17,531.23,9.9,17.74,27.64,74.6,75.89,0.1919,0.14285714285714285,4,4,-7.839999999999998,0.14285714285714285,7,62.04958461161152,1
C00147,2023-06-30,paid_search,central,847,40,0,2,4,4,128.39,217.1,217.1,22.310000000000002,13.700000000000001,36.01,36.01,54.275,0.2039,0.0,3,3,8.610000000000001,0.5,5,41.96465861897216,1
C00148,2023-06-30,paid_search,north,913,159,0,0,1,2,0.0,99.18,172.66000000000003,0.0,23.08,23.08,39.84,86.33000000000001,0.133,0.0,2,2,-23.08,0.0,4,78.93523260340203,1
C00149,2023-06-30,organic,west,889,38,0,2,6,12,157.18,540.88,1011.98,34.65,96.07,130.72,232.7,84.33166666666666,0.154875,0.0,4,6,-61.419999999999995,0.16666666666666666,4,65.80339826988302,1
C00150,2023-06-30,organic,central,897,7,1,3,7,13,218.97,535.01,974.25,57.129999999999995,75.24,132.37,243.48,74.9423076923077,0.1719076923076923,0.0,5,9,-18.11,0.23076923076923078,15,192.35589662313276,1
C00151,2023-06-30,organic,south,1254,72,0,2,3,5,79.87,133.36,313.11,10.11,8.92,19.03,49.98,62.622,0.11478,0.0,4,4,1.1899999999999995,0.4,3,10.693391122014216,1
C00152,2023-06-30,referral,central,906,366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,7.326746924888772,1
C00153,2023-06-30,paid_search,west,593,15,1,3,8,16,275.55,589.44,1277.75,68.92,57.550000000000004,126.47,302.84000000000003,79.859375,0.16476875,0.0625,5,10,11.369999999999997,0.1875,11,208.76845956845145,1
C00154,2023-06-30,paid_search,central,958,27,1,2,3,6,155.36,230.75,515.45,31.439999999999998,16.57,48.01,111.69,85.90833333333335,0.18133333333333335,0.0,4,6,14.869999999999997,0.3333333333333333,5,58.28435555055571,1
C00155,2023-06-30,organic,central,1074,57,0,2,8,21,117.88,614.81,1922.77,30.39,116.08,146.47,479.88,91.5604761904762,0.14547142857142856,0.0,5,10,-85.69,0.09523809523809523,6,115.07052769907098,1
C00156,2023-06-30,paid_search,south,550,20,1,1,5,10,29.08,326.57,647.03,4.25,25.749999999999996,29.999999999999996,54.25999999999999,64.703,0.11542000000000001,0.2,4,8,-21.499999999999996,0.1,3,34.30800444213905,1
C00157,2023-06-30,organic,central,1204,15,2,2,3,6,140.39,231.45,408.46000000000004,28.119999999999997,17.69,45.81,58.59,68.07666666666667,0.16575,0.16666666666666666,3,5,10.429999999999996,0.3333333333333333,9,93.36634199145156,1
C00158,2023-06-30,paid_search,central,922,54,0,1,3,9,50.82,127.09,611.3,8.99,10.35,19.34,115.93,67.92222222222222,0.1913,0.0,5,6,-1.3599999999999994,0.1111111111111111,4,55.62507671471391,1
C00159,2023-06-30,affiliate,west,902,49,0,2,2,13,113.63,113.63,876.85,19.64,0.0,19.64,142.14000000000001,67.45,0.21390769230769233,0.07692307692307693,5,7,19.64,0.15384615384615385,4,2.6173827490166928,1
C00160,2023-06-30,paid_search,central,928,25,1,1,3,8,43.23,154.26999999999998,473.37,-15.06,16.48,1.42,24.21,59.17125,0.160225,0.25,5,6,-31.54,0.125,2,9.668960853051864,1
C00161,2023-06-30,organic,south,604,33,0,2,6,10,116.96000000000001,441.0,762.8100000000001,26.619999999999997,33.66,60.28,131.39,76.281,0.1129,0.1,5,7,-7.039999999999999,0.2,7,116.96125268859072,1
C00162,2023-06-30,organic,south,969,106,0,0,3,3,0.0,143.21,143.21,0.0,18.88,18.88,18.88,47.73666666666667,0.2531333333333334,0.0,2,3,-18.88,0.0,2,7.6691346706286465,1
C00163,2023-06-30,organic,west,566,29,1,1,3,11,71.54,165.16,746.78,13.69,-7.249999999999999,6.44,135.44,67.88909090909091,0.18738181818181818,0.09090909090909091,4,8,20.939999999999998,0.09090909090909091,13,100.16363050007159,1
C00164,2023-06-30,paid_search,west,1228,45,0,1,6,17,80.49,369.75,1303.05,-16.04,63.04,47.0,281.93,76.64999999999999,0.1784,0.058823529411764705,5,9,-79.08,0.058823529411764705,4,74.8564450584748,1
C00165,2023-06-30,referral,central,741,104,0,0,5,8,0.0,403.96999999999997,694.79,0.0,95.5,95.5,162.2,86.84875,0.20345,0.0,3,5,-95.5,0.0,1,17.848628835188705,1
C00166,2023-06-30,organic,central,844,4,1,1,1,7,24.65,24.65,520.04,2.33,0.0,2.33,50.42,74.29142857142857,0.26884285714285716,0.14285714285714285,5,4,2.33,0.14285714285714285,8,83.98848928874772,1
C00167,2023-06-30,paid_search,north,1101,21,1,1,2,3,74.11,130.93,178.43,-21.32,12.64,-8.68,-4.16,59.47666666666667,0.21743333333333334,0.3333333333333333,2,3,-33.96,0.3333333333333333,1,11.050188374596342,1
C00168,2023-06-30,affiliate,south,1110,115,0,0,1,4,0.0,34.17,216.9,0.0,4.22,4.22,30.200000000000003,54.225,0.159525,0.0,2,4,-4.22,0.0,3,-8.620989948046258,1
C00169,2023-06-30,organic,west,751,19,2,2,5,9,110.63,288.76,469.07,-5.420000000000002,37.06,31.639999999999997,64.39999999999999,52.11888888888889,0.19782222222222223,0.1111111111111111,4,7,-42.480000000000004,0.2222222222222222,4,47.95581164258229,1
C00170,2023-06-30,organic,central,811,178,0,0,1,2,0.0,34.95,105.2,0.0,3.44,3.44,13.37,52.6,0.10835,0.0,2,2,-3.44,0.0,0,0.0,0
C00171,2023-06-30,organic,north,830,9,1,3,5,7,178.4,312.73,383.3,34.32,25.28,59.6,69.58,54.75714285714286,0.19901428571428573,0.0,4,7,9.04,0.42857142857142855,5,47.91808267268849,1
C00172,2023-06-30,affiliate,central,1239,23,1,1,3,8,71.82,199.79,635.03,14.79,26.990000000000002,41.78,139.34,79.37875,0.1714375,0.0,4,7,-12.200000000000003,0.125,3,67.54718904004989,1
C00173,2023-06-30,paid_search,central,840,44,0,5,8,17,268.4,473.52,1080.68,50.5,40.3,90.8,186.82,63.56941176470588,0.16561176470588235,0.058823529411764705,5,9,10.200000000000003,0.29411764705882354,11,62.43628239137011,1
C00174,2023-06-30,affiliate,west,560,107,0,0,1,2,0.0,71.49,130.73,0.0,17.86,17.86,27.72,65.365,0.0985,0.0,2,2,-17.86,0.0,1,12.088550026752275,1
C00175,2023-06-30,referral,north,1264,5,4,8,15,30,625.25,1180.53,2207.47,92.25,141.86,234.11,417.94,73.58233333333332,0.19054333333333331,0.1,5,11,-49.610000000000014,0.26666666666666666,14,245.63665344920562,1
C00176,2023-06-30,affiliate,south,934,20,1,1,2,13,73.99,133.64999999999998,1075.08,18.36,14.35,32.71,232.16,82.69846153846153,0.1875,0.07692307692307693,4,6,4.01,0.07692307692307693,12,212.12329295693368,1
C00177,2023-06-30,referral,south,916,71,0,2,2,9,193.65,193.65,846.89,45.54,0.0,45.54,190.32999999999998,94.0988888888889,0.15976666666666667,0.0,4,6,45.54,0.2222222222222222,6,165.58699335677906,1
C00178,2023-06-30,affiliate,west,622,366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,30.58722484866676,1
C00179,2023-06-30,referral,north,1070,162,0,0,1,2,0.0,69.84,131.25,0.0,14.25,14.25,24.0,65.625,0.08295,0.0,2,2,-14.25,0.0,0,0.0,0
C00180,2023-06-30,referral,west,929,38,0,3,5,13,148.53,270.46,706.89,-6.359999999999999,24.54,18.18,88.53,54.37615384615385,0.20404615384615385,0.07692307692307693,5,8,-30.9,0.23076923076923078,6,36.14528584661469,1
C00181,2023-06-30,affiliate,south,753,13,1,1,1,1,44.49,44.49,44.49,-15.93,0.0,-15.93,-15.93,44.49,0.2876,1.0,1,1,-15.93,1.0,3,8.253994561321022,1
C00182,2023-06-30,affiliate,south,1232,192,0,0,0,2,0.0,0.0,72.44,0.0,0.0,0.0,7.0600000000000005,36.22,0.11234999999999999,0.0,1,2,0.0,0.0,4,5.469527165610542,1
C00183,2023-06-30,referral,north,692,76,0,2,4,10,205.54000000000002,422.22,875.75,47.3,55.290000000000006,102.59,214.38,87.575,0.20421999999999998,0.0,5,7,-7.990000000000009,0.2,4,85.01630690703438,1
C00184,2023-06-30,paid_search,central,676,3,3,6,8,13,469.84000000000003,596.3,911.36,106.93,24.419999999999998,131.35,193.35,70.10461538461539,0.15116153846153846,0.0,5,9,82.51,0.46153846153846156,3,48.70675500123869,1
C00185,2023-06-30,paid_search,south,751,75,0,1,1,4,54.23,54.23,318.15,9.43,0.0,9.43,53.64,79.5375,0.148875,0.0,2,4,9.43,0.25,2,25.42199307125221,1
C00186,2023-06-30,paid_search,central,803,67,0,2,6,7,124.14000000000001,434.74,523.94,20.61,59.150000000000006,79.76,99.99000000000001,74.84857142857143,0.12048571428571428,0.0,4,5,-38.540000000000006,0.2857142857142857,1,7.150205198358413,1
C00187,2023-06-30,referral,central,731,21,1,3,11,19,252.69,731.81,1126.61,53.75,94.87,148.62,200.82,59.29526315789473,0.17395789473684212,0.05263157894736842,5,10,-41.120000000000005,0.15789473684210525,16,120.70423935343423,1
C00188,2023-06-30,paid_search,central,706,3,5,6,11,22,494.5,834.97,1554.54,114.78999999999999,77.25,192.04,358.95,70.66090909090909,0.15853181818181816,0.0,5,10,37.53999999999999,0.2727272727272727,11,230.97367935132553,1
C00189,2023-06-30,affiliate,central,617,10,1,2,4,7,164.07999999999998,287.68,482.72,-10.139999999999999,19.560000000000002,9.420000000000002,28.1,68.96000000000001,0.1867857142857143,0.2857142857142857,4,7,-29.700000000000003,0.2857142857142857,1,10.609901778603662,1
C00190,2023-06-30,affiliate,north,964,16,2,5,7,15,536.94,672.58,1004.98,69.15,28.009999999999998,97.16,134.22,66.99866666666667,0.10912000000000001,0.13333333333333333,5,8,41.14000000000001,0.3333333333333333,8,71.72740340866793,1
C00191,2023-06-30,referral,central,944,59,0,1,1,4,56.05,56.05,209.81,8.94,0.0,8.94,-2.32,52.4525,0.190225,0.25,3,3,8.94,0.25,2,21.40714703992002,1
C00192,2023-06-30,organic,north,811,40,0,1,3,5,43.77,132.5,245.22,7.66,17.32,24.98,43.2,49.044,0.22588,0.0,4,5,-9.66,0.2,6,110.49546068754374,1
C00193,2023-06-30,affiliate,west,1136,10,1,1,3,11,80.59,268.52,822.98,22.38,47.769999999999996,70.15,202.4,74.81636363636363,0.18164545454545455,0.0,5,7,-25.389999999999997,0.09090909090909091,4,40.763203736426696,1
C00194,2023-06-30,affiliate,west,651,5,1,1,1,4,35.09,35.09,224.13,3.47,0.0,3.47,33.65,56.0325,0.07005,0.0,3,3,3.47,0.25,0,0.0,0
C00195,2023-06-30,referral,central,714,13,2,3,5,11,175.48,301.1,767.25,41.36,27.83,69.19,168.03,69.75,0.19194545454545456,0.09090909090909091,4,8,13.530000000000001,0.2727272727272727,11,270.8204947520537,1
C00196,2023-06-30,referral,north,816,40,0,3,7,19,260.49,527.15,1199.49,60.11,67.19,127.3,280.23,63.131052631578946,0.18984736842105263,0.0,5,7,-7.079999999999998,0.15789473684210525,12,206.05335831966477,1
C00197,2023-06-30,paid_search,north,1056,10,1,1,2,5,60.23,153.29999999999998,349.11,7.91,16.4,24.31,56.839999999999996,69.822,0.15574,0.0,4,4,-8.489999999999998,0.2,5,56.47297591049701,1
C00198,2023-06-30,paid_search,central,1023,257,0,0,0,3,0.0,0.0,136.58,0.0,0.0,0.0,20.96,45.52666666666667,0.0958,0.0,2,2,0.0,0.0,2,5.322199493017276,1
C00199,2023-06-30,organic,west,959,27,1,5,8,15,259.29,354.57,801.05,45.7,15.85,61.55,157.91,53.40333333333333,0.2372,0.0,5,9,29.85,0.3333333333333333,9,121.51194329108573,1
C00200,2023-06-30,referral,central,793,90,0,0,3,4,0.0,130.32,174.04,0.0,22.23,22.23,31.880000000000003,43.51,0.213675,0.0,3,3,-22.23,0.0,3,41.21260018469069,1
C00201,2023-06-30,organic,north,709,258,0,0,0,3,0.0,0.0,173.07,0.0,0.0,0.0,30.28,57.69,0.12713333333333335,0.0,2,3,0.0,0.0,7,38.938038603666584,1
C00202,2023-06-30,affiliate,north,786,223,0,0,0,2,0.0,0.0,109.44,0.0,0.0,0.0,15.69,54.72,0.0569,0.0,2,2,0.0,0.0,2,14.212514964187502,1
C00203,2023-06-30,affiliate,north,598,38,0,1,3,5,75.24,219.64,369.79,16.17,29.39,45.56,80.68,73.958,0.16752,0.0,3,4,-13.219999999999999,0.2,7,138.56951997738054,1
C00204,2023-06-30,paid_search,west,575,39,0,4,8,16,309.25,623.75,1221.2,41.400000000000006,80.55,121.95,266.27,76.325,0.16828125,0.0625,5,7,-39.14999999999999,0.25,8,127.15255664323273,1
C00205,2023-06-30,organic,south,762,9,1,2,9,19,186.68,580.8,1266.19,46.84,80.82,127.66,284.17,66.64157894736843,0.14824210526315787,0.0,5,11,-33.97999999999999,0.10526315789473684,13,209.1049494952587,1
C00206,2023-06-30,organic,central,1006,14,2,3,7,15,145.01999999999998,473.12,939.42,26.78,69.66,96.44,144.39,62.628,0.16485333333333332,0.13333333333333333,5,8,-42.879999999999995,0.2,10,74.67926284361862,1
C00207,2023-06-30,referral,central,839,3,1,5,9,14,320.46,522.66,901.5799999999999,77.35,44.07,121.42,180.33,64.39857142857143,0.1682,0.07142857142857142,5,10,33.279999999999994,0.35714285714285715,4,82.57647172068607,1
C00208,2023-06-30,paid_search,west,966,138,0,0,1,3,0.0,63.98,204.55,0.0,10.93,10.93,39.86,68.18333333333334,0.1897333333333333,0.0,3,3,-10.93,0.0,1,0.9732048574445618,1
C00209,2023-06-30,organic,central,817,57,0,1,4,12,44.7,303.2,922.66,8.82,66.05,74.87,166.53,76.88833333333334,0.17440833333333336,0.16666666666666666,5,9,-57.23,0.08333333333333333,16,264.1565087253712,1
C00210,2023-06-30,affiliate,west,684,28,1,2,4,6,177.72,407.88,566.27,38.72,53.11,91.83,127.39,94.37833333333333,0.20951666666666666,0.0,3,6,-14.39,0.3333333333333333,1,19.91621911922664,1
C00211,2023-06-30,organic,west,1007,98,0,0,6,10,0.0,399.46999999999997,730.48,0.0,79.25,79.25,143.65,73.048,0.15032,0.0,5,6,-79.25,0.0,4,57.64413405239617,1
C00212,2023-06-30,referral,central,907,8,1,1,5,10,64.15,368.51,710.87,10.38,24.68,35.06,98.95,71.087,0.18975999999999998,0.1,4,6,-14.299999999999999,0.1,5,56.58171528689584,1
C00213,2023-06-30,organic,west,1243,8,2,6,12,15,326.92,729.78,973.64,57.38,83.47,140.85,194.35999999999999,64.90933333333334,0.13397333333333333,0.0,5,9,-26.089999999999996,0.4,5,51.031268033918145,1
C00214,2023-06-30,organic,central,739,366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4,28.385337646267736,1
C00215,2023-06-30,organic,south,919,44,0,1,2,3,71.37,153.73000000000002,195.69,12.24,16.04,28.28,33.46,65.23,0.18573333333333333,0.0,3,3,-3.799999999999999,0.3333333333333333,1,13.769803921568627,1
C00216,2023-06-30,paid_search,north,941,26,1,2,4,4,157.3,307.48,307.48,30.23,27.529999999999998,57.76,57.76,76.87,0.16699999999999998,0.0,3,4,2.700000000000003,0.5,2,44.831893866905006,1
C00217,2023-06-30,paid_search,central,888,35,0,2,8,20,112.87,669.22,1488.14,26.65,129.78,156.43,342.62,74.40700000000001,0.12796000000000002,0.0,5,11,-103.13,0.1,15,251.94018467865934,1
C00218,2023-06-30,affiliate,north,1119,10,2,3,6,16,216.27999999999997,412.74,1149.6,52.74,45.06,97.80000000000001,254.16,71.85,0.149775,0.0625,5,10,7.68,0.1875,3,56.06137243269658,1
C00219,2023-06-30,paid_search,north,840,105,0,0,2,3,0.0,133.38,185.39,0.0,22.24,22.24,30.509999999999998,61.79666666666666,0.14466666666666664,0.0,1,3,-22.24,0.0,2,-17.066041926797986,1
C00220,2023-06-30,organic,north,733,15,2,5,6,16,270.96,312.25,861.93,-36.39,7.68,-28.71,60.61,53.870625,0.2115125,0.25,5,9,-44.07,0.3125,12,132.94761403589598,1
C00221,2023-06-30,organic,central,1021,15,1,2,4,9,93.98,249.86,604.62,18.57,30.950000000000003,49.52,85.67,67.18,0.14276666666666665,0.1111111111111111,5,7,-12.380000000000003,0.2222222222222222,8,41.920956790827226,1
C00222,2023-06-30,organic,central,1181,23,1,2,2,3,117.83,117.83,232.85,21.19,0.0,21.19,47.400000000000006,77.61666666666666,0.19369999999999998,0.0,2,3,21.19,0.6666666666666666,3,5.7429050670622015,1
C00223,2023-06-30,referral,central,994,43,0,1,2,7,63.14,150.32,591.74,9.95,20.19,30.14,118.03,84.53428571428572,0.12807142857142856,0.0,4,6,-10.240000000000002,0.14285714285714285,3,52.759504343519104,1
C00224,2023-06-30,organic,central,1132,14,1,1,1,1,47.56,47.56,47.56,7.77,0.0,7.77,7.77,47.56,0.2391,0.0,1,1,7.77,1.0,2,11.106110725498432,1
C00225,2023-06-30,referral,west,1004,40,0,6,7,10,454.68,539.59,682.96,94.46000000000001,-25.56,68.9,91.83000000000001,68.296,0.16286,0.1,5,5,120.02000000000001,0.6,9,131.9017670582004,1
C00226,2023-06-30,organic,west,819,5,1,1,1,2,60.28,60.28,127.94,7.34,0.0,7.34,17.72,63.97,0.0786,0.0,2,2,7.34,0.5,0,0.0,0
C00227,2023-06-30,organic,north,1194,9,2,6,13,27,621.18,1247.61,2292.76,113.26,148.06,261.32,496.53,84.91703703703705,0.15562222222222225,0.037037037037037035,5,12,-34.8,0.2222222222222222,5,123.17424008505381,1
C00228,2023-06-30,organic,central,731,73,0,1,3,5,83.53,198.8,346.34000000000003,19.56,20.32,39.88,72.95,69.268,0.13618000000000002,0.0,3,4,-0.7600000000000016,0.2,2,47.55044276897837,1
C00229,2023-06-30,organic,south,1113,9,1,2,4,13,133.22,267.65,788.24,-9.959999999999999,25.549999999999997,15.59,71.4,60.63384615384616,0.2047923076923077,0.15384615384615385,5,6,-35.51,0.15384615384615385,6,80.20880704014805,1
C00230,2023-06-30,affiliate,south,623,17,3,4,7,10,329.47,517.15,792.12,84.93,45.86,130.79,156.15,79.212,0.16188,0.1,4,7,39.07000000000001,0.4,7,126.99021114970287,1
C00231,2023-06-30,paid_search,central,742,13,2,4,7,22,333.49,635.49,2055.88,77.7,51.900000000000006,129.6,480.53999999999996,93.44909090909091,0.10354545454545455,0.045454545454545456,5,10,25.799999999999997,0.18181818181818182,12,185.09533017326572,1
C00232,2023-06-30,organic,south,1078,83,0,1,1,5,64.09,64.09,381.5,12.32,0.0,12.32,76.99000000000001,76.3,0.1787,0.0,3,4,12.32,0.2,2,65.63580756495409,1
C00233,2023-06-30,affiliate,north,865,82,0,1,1,2,113.55,113.55,183.09,21.12,0.0,21.12,36.68,91.545,0.14105,0.0,2,2,21.12,0.5,1,10.258817145957677,1
C00234,2023-06-30,paid_search,central,1196,6,3,6,6,9,416.74,416.74,662.98,73.91,0.0,73.91,121.38,73.66444444444444,0.19532222222222223,0.0,4,6,73.91,0.6666666666666666,5,18.682942836598116,1
C00235,2023-06-30,referral,south,1204,3,1,2,2,5,106.09,106.09,258.14,16.92,0.0,16.92,41.79,51.628,0.065,0.0,3,4,16.92,0.4,1,7.171725239616613,1
C00236,2023-06-30,referral,south,579,298,0,0,0,1,0.0,0.0,29.76,0.0,0.0,0.0,2.42,29.76,0.4052,0.0,1,1,0.0,0.0,0,0.0,0
C00237,2023-06-30,affiliate,west,691,95,0,0,1,3,0.0,84.04,263.58000000000004,0.0,14.92,14.92,54.0,87.86000000000001,0.20736666666666667,0.0,3,2,-14.92,0.0,7,131.61702615589735,1
